id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
13813962,JJ227955,2025-04-22 21:06:00,065XX S NORMAL BLVD,0460,BATTERY,SIMPLE,SIDEWALK,False,False,722,7,6,68,08B,1174225.0,1861334.0,2025,2025-04-30T15:40:44.000,41.774901276,-87.6368658,"
,  
(41.774901276, -87.6368658)"
13813967,JJ227966,2025-04-22 21:06:00,028XX S HOMAN AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,False,False,1032,10,22,30,04B,1154159.0,1885012.0,2025,2025-04-30T15:40:44.000,41.840299359,-87.709795588,"
,  
(41.840299359, -87.709795588)"
13813955,JJ227948,2025-04-22 21:03:00,030XX N HALSTED ST,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,1933,19,44,6,06,1170394.0,1920533.0,2025,2025-04-30T15:40:44.000,41.93743245,-87.649180491,"
,  
(41.93743245, -87.649180491)"
13818122,JJ229611,2025-04-22 21:00:00,013XX W TAYLOR ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1231,12,28,28,06,1167456.0,1895700.0,2025,2025-04-30T15:40:44.000,41.869352917,-87.660693695,"
,  
(41.869352917, -87.660693695)"
13814215,JJ228220,2025-04-22 21:00:00,035XX W 13TH PL,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1021,10,24,29,08A,1152965.0,1893676.0,2025,2025-04-30T15:40:44.000,41.864098105,-87.713947792,"
,  
(41.864098105, -87.713947792)"
13814024,JJ228045,2025-04-22 21:00:00,015XX N WALLER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,2531,25,29,25,14,1138052.0,1909755.0,2025,2025-04-30T15:40:44.000,41.908503159,-87.768304968,"
,  
(41.908503159, -87.768304968)"
13814258,JJ228299,2025-04-22 21:00:00,002XX E 60TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,311,3,20,40,07,1178795.0,1865282.0,2025,2025-04-30T15:40:44.000,41.785632203,-87.619992895,"
,  
(41.785632203, -87.619992895)"
13815454,JJ229814,2025-04-22 21:00:00,013XX W TAYLOR ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,False,1231,12,28,28,14,1167456.0,1895700.0,2025,2025-04-30T15:40:44.000,41.869352917,-87.660693695,"
,  
(41.869352917, -87.660693695)"
13817427,JJ232209,2025-04-22 21:00:00,021XX W MELROSE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1921,19,32,5,07,1161550.0,1921562.0,2025,2025-04-30T15:40:44.000,41.940445163,-87.68165486,"
,  
(41.940445163, -87.68165486)"
13813949,JJ227950,2025-04-22 21:00:00,099XX S UNION AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,2232,22,21,73,08A,1173392.0,1838898.0,2025,2025-04-30T15:40:44.000,41.713352451,-87.640581575,"
,  
(41.713352451, -87.640581575)"
13813961,JJ227958,2025-04-22 21:00:00,050XX W MADISON ST,031A,ROBBERY,ARMED - HANDGUN,RESTAURANT,False,False,1533,15,28,25,03,1142843.0,1899555.0,2025,2025-04-30T15:40:44.000,41.880425216,-87.750959284,"
,  
(41.880425216, -87.750959284)"
13814182,JJ227962,2025-04-22 21:00:00,011XX S KOSTNER AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1131,11,24,29,03,1147216.0,1894919.0,2025,2025-04-30T15:40:44.000,41.86762093,-87.735020556,"
,  
(41.86762093, -87.735020556)"
13814011,JJ228011,2025-04-22 20:55:00,092XX S RACINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,2222,22,21,73,08B,1169946.0,1843577.0,2025,2025-04-30T15:40:44.000,41.726267713,-87.653066631,"
,  
(41.726267713, -87.653066631)"
13813964,JJ227957,2025-04-22 20:52:00,079XX S ST LAWRENCE AVE,5111,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,STREET,True,False,624,6,6,44,26,1181612.0,1852489.0,2025,2025-04-30T15:40:44.000,41.75046233,-87.610058986,"
,  
(41.75046233, -87.610058986)"
13813965,JJ227942,2025-04-22 20:52:00,065XX S LAFLIN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,725,7,16,67,08B,1167464.0,1861270.0,2025,2025-04-30T15:40:44.000,41.774873231,-87.661652469,"
,  
(41.774873231, -87.661652469)"
13815980,JJ229870,2025-04-22 20:49:00,031XX N CLARK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1933,19,44,6,06,1170283.0,1920956.0,2025,2025-04-30T15:40:44.000,41.93859561,-87.649576033,"
,  
(41.93859561, -87.649576033)"
13813994,JJ227953,2025-04-22 20:48:00,038XX S CALUMET AVE,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,True,False,212,2,3,35,18,1179153.0,1879697.0,2025,2025-04-30T15:40:44.000,41.825180068,-87.618240578,"
,  
(41.825180068, -87.618240578)"
13813983,JJ227995,2025-04-22 20:48:00,006XX N TROY ST,2028,NARCOTICS,POSSESS - SYNTHETIC DRUGS,STREET,True,False,1221,12,27,23,18,1155259.0,1904191.0,2025,2025-04-30T15:40:44.000,41.892906607,-87.705244073,"
,  
(41.892906607, -87.705244073)"
13813917,JJ227932,2025-04-22 20:47:00,032XX W MAYPOLE AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,True,False,1123,11,28,27,18,1154777.0,1900800.0,2025,2025-04-30T15:40:44.000,41.88361104,-87.707105168,"
,  
(41.88361104, -87.707105168)"
13813888,JJ227925,2025-04-22 20:45:00,112XX S HERMOSA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,2212,22,19,75,08B,1166011.0,1830260.0,2025,2025-04-30T15:40:44.000,41.689808129,-87.667857894,"
,  
(41.689808129, -87.667857894)"
13814705,JJ228831,2025-04-22 20:44:00,033XX W 60TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,False,False,823,8,14,66,14,1155192.0,1864640.0,2025,2025-04-30T15:40:44.000,41.784375227,-87.706550114,"
,  
(41.784375227, -87.706550114)"
13814098,JJ227960,2025-04-22 20:41:00,075XX S STONY ISLAND AVE,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,HOSPITAL BUILDING / GROUNDS,False,False,411,4,8,43,24,1188234.0,1855158.0,2025,2025-04-30T15:40:44.000,41.757630995,-87.585708249,"
,  
(41.757630995, -87.585708249)"
13814163,JJ227926,2025-04-22 20:40:00,051XX S MARSHFIELD AVE,0460,BATTERY,SIMPLE,STREET,False,False,932,9,16,61,08B,1166209.0,1870727.0,2025,2025-04-30T15:40:44.000,41.800851213,-87.665984032,"
,  
(41.800851213, -87.665984032)"
13814015,JJ227952,2025-04-22 20:37:00,005XX S MILLARD AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1133,11,28,27,26,1152102.0,1897646.0,2025,2025-04-30T15:40:44.000,41.875009271,-87.717011218,"
,  
(41.875009271, -87.717011218)"
13813953,JJ227939,2025-04-22 20:35:00,002XX S WABASH AVE,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,CTA PLATFORM,False,False,113,1,34,32,15,1176845.0,1899356.0,2025,2025-04-30T15:40:44.000,41.87917814,-87.626113924,"
,  
(41.87917814, -87.626113924)"
13813978,JJ227908,2025-04-22 20:32:00,039XX W MONROE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESTAURANT,True,False,1122,11,28,26,15,1150042.0,1899368.0,2025,2025-04-30T15:40:44.000,41.879774973,-87.724529902,"
,  
(41.879774973, -87.724529902)"
13813934,JJ227929,2025-04-22 20:30:00,007XX W 48TH ST,0560,ASSAULT,SIMPLE,STREET,False,True,935,9,15,61,08A,1172221.0,1873041.0,2025,2025-04-30T15:40:44.000,41.807070867,-87.643867979,"
,  
(41.807070867, -87.643867979)"
13814397,JJ228412,2025-04-22 20:30:00,064XX N CLARK ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,2432,24,49,1,26,1164264.0,1943071.0,2025,2025-04-30T15:40:44.000,41.999409654,-87.671068916,"
,  
(41.999409654, -87.671068916)"
13813942,JJ227928,2025-04-22 20:30:00,034XX N LINCOLN AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESTAURANT,False,False,1922,19,47,6,04B,1164345.0,1922709.0,2025,2025-04-30T15:40:44.000,41.943533826,-87.671349745,"
,  
(41.943533826, -87.671349745)"
13814112,JJ227915,2025-04-22 20:28:00,111XX S VINCENNES AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,2234,22,21,75,03,1166985.0,1830593.0,2025,2025-04-30T15:40:44.000,41.690701233,-87.664282585,"
,  
(41.690701233, -87.664282585)"
13813885,JJ227913,2025-04-22 20:25:00,014XX W TAYLOR ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SMALL RETAIL STORE,False,False,1231,12,28,28,03,1166722.0,1895679.0,2025,2025-04-30T15:40:44.000,41.869311043,-87.663388995,"
,  
(41.869311043, -87.663388995)"
13813980,JJ227921,2025-04-22 20:25:00,037XX S ARCHER AVE,1549,PROSTITUTION,OTHER PROSTITUTION OFFENSE,OTHER (SPECIFY),True,False,911,9,12,58,16,1160377.0,1879333.0,2025,2025-04-30T15:40:44.000,41.824589398,-87.687134703,"
,  
(41.824589398, -87.687134703)"
13814941,JJ229141,2025-04-22 20:24:00,061XX N LINCOLN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1711,17,50,13,06,1152804.0,1941021.0,2025,2025-04-30T15:40:44.000,41.994019837,-87.713281946,"
,  
(41.994019837, -87.713281946)"
13813972,JJ227900,2025-04-22 20:24:00,045XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,924,9,15,61,08B,1164779.0,1874559.0,2025,2025-04-30T15:40:44.000,41.811397019,-87.671120054,"
,  
(41.811397019, -87.671120054)"
13813945,JJ227931,2025-04-22 20:15:00,037XX W LEXINGTON ST,0479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",ALLEY,False,False,1133,11,24,27,04B,1151672.0,1896448.0,2025,2025-04-30T15:40:44.000,41.871730288,-87.718621513,"
,  
(41.871730288, -87.718621513)"
13814635,JJ227911,2025-04-22 20:15:00,048XX W HUBBARD ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,1532,15,37,25,08A,1143910.0,1902568.0,2025,2025-04-30T15:40:44.000,41.888673313,-87.746965723,"
,  
(41.888673313, -87.746965723)"
13813966,JJ227936,2025-04-22 20:15:00,042XX W FILLMORE ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,False,False,1132,11,24,29,04B,1148236.0,1895030.0,2025,2025-04-30T15:40:44.000,41.867905958,-87.731273072,"
,  
(41.867905958, -87.731273072)"
13813973,JJ227910,2025-04-22 20:14:00,017XX N PAULINA ST,0330,ROBBERY,AGGRAVATED,SIDEWALK,False,False,1433,14,32,24,03,1164741.0,1911722.0,2025,2025-04-30T15:40:44.000,41.913376455,-87.670206562,"
,  
(41.913376455, -87.670206562)"
13814514,JJ228662,2025-04-22 20:10:00,015XX N KINGSBURY ST,0810,THEFT,OVER $500,GROCERY FOOD STORE,False,False,1822,18,27,8,06,1169505.0,1910252.0,2025,2025-04-30T15:40:44.000,41.909240284,-87.65274758,"
,  
(41.909240284, -87.65274758)"
13813944,JJ227906,2025-04-22 20:05:00,007XX N CALIFORNIA AVE,0325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,1221,12,36,23,03,1157585.0,1904970.0,2025,2025-04-30T15:40:44.000,41.894997211,-87.696680316,"
,  
(41.894997211, -87.696680316)"
13814712,JJ228798,2025-04-22 20:02:00,021XX N PARKSIDE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2515,25,36,19,14,1138369.0,1913794.0,2025,2025-04-30T15:40:44.000,41.919580905,-87.767042481,"
,  
(41.919580905, -87.767042481)"
13813999,JJ228002,2025-04-22 20:00:00,077XX S MORGAN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,False,612,6,17,71,14,1170984.0,1853568.0,2025,2025-04-30T15:40:44.000,41.753661812,-87.648973311,"
,  
(41.753661812, -87.648973311)"
13814233,JJ228294,2025-04-22 20:00:00,039XX S ARCHER AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,921,9,12,58,07,1158903.0,1878104.0,2025,2025-04-30T15:40:44.000,41.821247168,-87.692576013,"
,  
(41.821247168, -87.692576013)"
13815757,JJ230203,2025-04-22 20:00:00,026XX E 74TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,334,3,7,43,07,1195273.0,1856753.0,2025,2025-04-30T15:40:44.000,41.761837032,-87.559859165,"
,  
(41.761837032, -87.559859165)"
13814251,JJ228334,2025-04-22 20:00:00,053XX N NOTTINGHAM AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,1613,16,41,10,26,1128305.0,1935173.0,2025,2025-04-30T15:40:44.000,41.978423755,-87.803534251,"
,  
(41.978423755, -87.803534251)"
13814337,JJ228481,2025-04-22 20:00:00,013XX W TAYLOR ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1231,12,28,28,14,1167456.0,1895700.0,2025,2025-04-30T15:40:44.000,41.869352917,-87.660693695,"
,  
(41.869352917, -87.660693695)"
13814178,JJ228181,2025-04-22 20:00:00,008XX S KOLMAR AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1131,11,24,26,14,1146145.0,1895803.0,2025,2025-04-30T15:40:44.000,41.870067151,-87.738929944,"
,  
(41.870067151, -87.738929944)"
13813918,JJ227918,2025-04-22 20:00:00,055XX S CARPENTER ST,0460,BATTERY,SIMPLE,STREET,False,False,712,7,16,68,08B,1170260.0,1867984.0,2025,2025-04-30T15:40:44.000,41.79323685,-87.651207492,"
,  
(41.79323685, -87.651207492)"
13814218,JJ228225,2025-04-22 20:00:00,053XX N CUMBERLAND AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1614,16,41,76,06,1119314.0,1934542.0,2025,2025-04-30T15:40:44.000,41.976840051,-87.836613167,"
,  
(41.976840051, -87.836613167)"
13813976,JJ227969,2025-04-22 19:59:00,044XX S FRANCISCO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,922,9,12,58,14,1157774.0,1875082.0,2025,2025-04-30T15:40:44.000,41.812977448,-87.696799902,"
,  
(41.812977448, -87.696799902)"
13817603,JJ232388,2025-04-22 19:52:00,007XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DRUG STORE,False,False,1833,18,2,8,11,1177293.0,1905627.0,2025,2025-04-30T15:40:44.000,41.896375946,-87.6242787,"
,  
(41.896375946, -87.6242787)"
13814199,JJ228223,2025-04-22 19:50:00,047XX W 47TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,STREET,False,False,815,8,22,56,26,1145708.0,1873053.0,2025,2025-04-30T15:40:44.000,41.807646291,-87.741110208,"
,  
(41.807646291, -87.741110208)"
13813948,JJ227895,2025-04-22 19:50:00,016XX S MILLARD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1014,10,24,29,15,1152312.0,1891475.0,2025,2025-04-30T15:40:44.000,41.85807121,-87.716403007,"
,  
(41.85807121, -87.716403007)"
13813982,JJ227903,2025-04-22 19:40:00,072XX S SOUTH CHICAGO AVE,2027,NARCOTICS,POSSESS - CRACK,STREET,True,False,323,3,5,69,18,1183462.0,1857481.0,2025,2025-04-30T15:40:44.000,41.764118009,-87.603124532,"
,  
(41.764118009, -87.603124532)"
13813790,JJ227884,2025-04-22 19:37:00,004XX S WABASH AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,True,False,113,1,4,32,18,1176869.0,1898485.0,2025,2025-04-30T15:40:44.000,41.876787524,-87.626052156,"
,  
(41.876787524, -87.626052156)"
13813911,JJ227880,2025-04-22 19:37:00,039XX W 59TH PL,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,True,True,822,8,23,65,04B,1151189.0,1864859.0,2025,2025-04-30T15:40:44.000,41.785055334,-87.721221151,"
,  
(41.785055334, -87.721221151)"
13813900,JJ227866,2025-04-22 19:37:00,015XX N CENTRAL AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,2531,25,29,25,06,1138712.0,1909741.0,2025,2025-04-30T15:40:44.000,41.908452786,-87.765880756,"
,  
(41.908452786, -87.765880756)"
13814433,JJ228536,2025-04-22 19:30:00,061XX S THROOP ST,0810,THEFT,OVER $500,SIDEWALK,False,False,713,7,16,67,06,1168675.0,1864151.0,2025,2025-04-30T15:40:44.000,41.782753008,-87.65713007,"
,  
(41.782753008, -87.65713007)"
13813894,JJ227893,2025-04-22 19:30:00,064XX S YALE AVE,0560,ASSAULT,SIMPLE,CHA HALLWAY / STAIRWELL / ELEVATOR,False,False,722,7,6,68,08A,1175609.0,1862380.0,2025,2025-04-30T15:40:44.000,41.777740745,-87.631760999,"
,  
(41.777740745, -87.631760999)"
13817622,JJ232405,2025-04-22 19:30:00,002XX S WABASH AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,113,1,34,32,06,1176847.0,1899303.0,2025,2025-04-30T15:40:44.000,41.87903266,-87.626108184,"
,  
(41.87903266, -87.626108184)"
13814188,JJ228195,2025-04-22 19:30:00,051XX N KENNETH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,False,False,1712,17,39,14,07,1145769.0,1933737.0,2025,2025-04-30T15:40:44.000,41.974168906,-87.739345701,"
,  
(41.974168906, -87.739345701)"
13813735,JJ227857,2025-04-22 19:30:00,001XX W HURON ST,0560,ASSAULT,SIMPLE,STREET,False,False,1832,18,42,8,08A,1175253.0,1905045.0,2025,2025-04-30T15:40:44.000,41.894824927,-87.631788635,"
,  
(41.894824927, -87.631788635)"
13814223,JJ228242,2025-04-22 19:30:00,007XX W ADAMS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1232,12,34,28,07,1171256.0,1899328.0,2025,2025-04-30T15:40:44.000,41.879225851,-87.646636417,"
,  
(41.879225851, -87.646636417)"
13816678,JJ231283,2025-04-22 19:27:00,040XX W 69TH ST,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,833,8,23,65,06,1150806.0,1858543.0,2025,2025-04-30T15:40:44.000,41.767730697,-87.722789822,"
,  
(41.767730697, -87.722789822)"
13813789,JJ227879,2025-04-22 19:26:00,047XX W LE MOYNE ST,1330,CRIMINAL TRESPASS,TO LAND,GOVERNMENT BUILDING / PROPERTY,True,False,2533,25,37,25,26,1144571.0,1909555.0,2025,2025-04-30T15:40:44.000,41.907834003,-87.744362107,"
,  
(41.907834003, -87.744362107)"
13814021,JJ227882,2025-04-22 19:25:00,017XX W WASECA PL,0820,THEFT,$500 AND UNDER,RESIDENCE,True,True,2234,22,21,75,06,1166916.0,1829983.0,2025,2025-04-30T15:40:44.000,41.68902876,-87.664552538,"
,  
(41.68902876, -87.664552538)"
13813810,JJ227886,2025-04-22 19:23:00,0000X E OHIO ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,RESTAURANT,True,False,1834,18,42,8,11,1176529.0,1904203.0,2025,2025-04-30T15:40:44.000,41.892485711,-87.627127745,"
,  
(41.892485711, -87.627127745)"
13814005,JJ227937,2025-04-22 19:21:00,047XX S HERMITAGE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,True,931,9,15,61,26,1165479.0,1873239.0,2025,2025-04-30T15:40:44.000,41.807759957,-87.668589943,"
,  
(41.807759957, -87.668589943)"
13814192,JJ228142,2025-04-22 19:20:00,077XX S CLYDE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,RESIDENCE,False,False,414,4,8,43,03,1191548.0,1853979.0,2025,2025-04-30T15:40:44.000,41.754316047,-87.573601232,"
,  
(41.754316047, -87.573601232)"
13813916,JJ227851,2025-04-22 19:20:00,013XX S KEDZIE AVE,501A,OTHER OFFENSE,ANIMAL ABUSE / NEGLECT,ALLEY,False,False,1022,10,24,29,26,1155238.0,1893719.0,2025,2025-04-30T15:40:44.000,41.864170798,-87.705602493,"
,  
(41.864170798, -87.705602493)"
13813883,JJ227841,2025-04-22 19:15:00,063XX S WASHTENAW AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,825,8,16,66,14,1159469.0,1862400.0,2025,2025-04-30T15:40:44.000,41.778141727,-87.690930179,"
,  
(41.778141727, -87.690930179)"
13813722,JJ227832,2025-04-22 19:11:00,009XX W WELLINGTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1933,19,44,6,14,1169543.0,1920115.0,2025,2025-04-30T15:40:44.000,41.936304033,-87.652320242,"
,  
(41.936304033, -87.652320242)"
13813997,JJ227989,2025-04-22 19:10:00,089XX S RIDGELAND AVE,031A,ROBBERY,ARMED - HANDGUN,APARTMENT,False,False,413,4,8,48,03,1189428.0,1846039.0,2025,2025-04-30T15:40:44.000,41.732579046,-87.581624411,"
,  
(41.732579046, -87.581624411)"
13813874,JJ227877,2025-04-22 19:05:00,032XX W CERMAK RD,0460,BATTERY,SIMPLE,STREET,False,False,1022,10,24,30,08B,1154942.0,1889189.0,2025,2025-04-30T15:40:44.000,41.851745904,-87.706810451,"
,  
(41.851745904, -87.706810451)"
13814387,JJ228458,2025-04-22 19:00:00,006XX N DEARBORN ST,0810,THEFT,OVER $500,RESTAURANT,False,False,1832,18,42,8,06,1175825.0,1904582.0,2025,2025-04-30T15:40:44.000,41.893541578,-87.629701805,"
,  
(41.893541578, -87.629701805)"
13815360,JJ229683,2025-04-22 19:00:00,069XX N RAVENSWOOD AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,2424,24,49,1,07,1162971.0,1945870.0,2025,2025-04-30T15:40:44.000,42.007117525,-87.675746425,"
,  
(42.007117525, -87.675746425)"
13819886,JJ234723,2025-04-22 19:00:00,023XX W GRANVILLE AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,2413,24,50,2,06,1159731.0,1941111.0,2025,2025-04-30T15:40:44.000,41.994126341,-87.687798965,"
,  
(41.994126341, -87.687798965)"
13814358,JJ228337,2025-04-22 19:00:00,035XX W 13TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,False,1021,10,24,29,14,1152965.0,1893676.0,2025,2025-04-30T15:40:44.000,41.864098105,-87.713947792,"
,  
(41.864098105, -87.713947792)"
13814319,JJ228349,2025-04-22 19:00:00,048XX N CLARK ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,SIDEWALK,False,False,2032,20,47,3,11,1165289.0,1932286.0,2025,2025-04-30T15:40:44.000,41.969793474,-87.667606611,"
,  
(41.969793474, -87.667606611)"
13814219,JJ228224,2025-04-22 19:00:00,077XX W BERWYN AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1613,16,41,10,06,1123734.0,1934267.0,2025,2025-04-30T15:40:44.000,41.97601394,-87.820364563,"
,  
(41.97601394, -87.820364563)"
13815273,JJ229471,2025-04-22 19:00:00,053XX N CUMBERLAND AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1614,16,41,76,06,1119313.0,1934228.0,2025,2025-04-30T15:40:44.000,41.975978414,-87.83662354,"
,  
(41.975978414, -87.83662354)"
13815775,JJ230057,2025-04-22 19:00:00,031XX N BELMONT HARBOR ACCESS RD,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1934,19,44,6,06,1173551.0,1921552.0,2025,2025-04-30T15:40:44.000,41.940158901,-87.637547691,"
,  
(41.940158901, -87.637547691)"
13816643,JJ231192,2025-04-22 19:00:00,006XX W BRIAR PL,1195,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,RESIDENCE,False,False,1934,19,44,6,11,1171411.0,1921162.0,2025,2025-04-30T15:40:44.000,41.939136119,-87.645424323,"
,  
(41.939136119, -87.645424323)"
13814095,JJ227892,2025-04-22 19:00:00,090XX S OGLESBY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,413,4,7,48,08B,1193409.0,1845575.0,2025,2025-04-30T15:40:44.000,41.731209453,-87.567055632,"
,  
(41.731209453, -87.567055632)"
13814366,JJ228397,2025-04-22 19:00:00,039XX N ELSTON AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,OTHER (SPECIFY),False,False,1732,17,45,16,14,1151501.0,1926148.0,2025,2025-04-30T15:40:44.000,41.953233184,-87.71846763,"
,  
(41.953233184, -87.71846763)"
13814538,JJ228735,2025-04-22 19:00:00,005XX N KILPATRICK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1111,11,28,25,07,1144930.0,1903328.0,2025,2025-04-30T15:40:44.000,41.890739653,-87.743200666,"
,  
(41.890739653, -87.743200666)"
13814185,JJ228179,2025-04-22 18:52:00,061XX S NASHVILLE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,812,8,13,64,07,1133464.0,1863023.0,2025,2025-04-30T15:40:44.000,41.780344896,-87.786252889,"
,  
(41.780344896, -87.786252889)"
13814760,JJ227845,2025-04-22 18:52:00,062XX W WARWICK AVE,4386,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,RESIDENCE - YARD (FRONT / BACK),False,True,1633,16,38,17,26,1134191.0,1924283.0,2025,2025-04-30T15:40:44.000,41.948438584,-87.782145554,"
,  
(41.948438584, -87.782145554)"
13813921,JJ227830,2025-04-22 18:50:00,085XX S WALLACE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,622,6,21,71,08B,1173798.0,1848103.0,2025,2025-04-30T15:40:44.000,41.738603265,-87.638822674,"
,  
(41.738603265, -87.638822674)"
13814939,JJ228918,2025-04-22 18:50:00,009XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1833,18,42,8,06,1177324.0,1906733.0,2025,2025-04-30T15:40:44.000,41.899410159,-87.624131266,"
,  
(41.899410159, -87.624131266)"
13813927,JJ227842,2025-04-22 18:49:00,049XX W RICE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1531,15,37,25,08B,1143368.0,1905208.0,2025,2025-04-30T15:40:44.000,41.895927928,-87.748890135,"
,  
(41.895927928, -87.748890135)"
13813939,JJ227825,2025-04-22 18:45:00,007XX W 81ST ST,0560,ASSAULT,SIMPLE,STREET,False,False,621,6,6,71,08A,1172924.0,1851165.0,2025,2025-04-30T15:40:44.000,41.747025106,-87.64193468,"
,  
(41.747025106, -87.64193468)"
